Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
7732,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,18/05/2020,18/05/2020, ,Viking 96.9 FM,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7733,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,13/02/2020,13/02/2020, ,Viking 96.9 FM,,00000001,225,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7734,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,22/01/2020,22/01/2020, ,Viking 96.9 FM,,00000001,226,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7735,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,29/02/2020,29/02/2020, ,Viking 96.9 FM,,00000001,194,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7736,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,02/04/2020,02/04/2020, ,Viking 96.9 FM,,00000001,198,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7737,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,02/07/2020,02/07/2020, ,Viking 96.9 FM,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7738,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,29/03/2020,29/03/2020, ,Viking 96.9 FM,,00000001,230,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7739,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,26/02/2020,26/02/2020, ,Viking 96.9 FM,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7740,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,21/04/2020,21/04/2020, ,Viking 96.9 FM,,00000001,224,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7741,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,24/02/2020,24/02/2020, ,Viking 96.9 FM,,00000001,226,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7742,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,09/03/2020,09/03/2020, ,Viking 96.9 FM,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7743,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,18/01/2020,18/01/2020, ,Viking 96.9 FM,,00000001,229,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7744,00618760530,P,2020121,Viking FM Non Peak Main,Radio, ,Read All About It,.01,17.5,12/07/2020,12/07/2020, ,Viking 96.9 FM,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7745,00618760530,P,2020121,Viking FM Public Reception,Public Reception, ,Read All About It,.01,17.5,11/07/2020,11/07/2020, ,Viking FM Public Reception,,00000001,225,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7746,00618760530,P,2020121,Viking FM Public Reception,Public Reception, ,Read All About It,.01,17.5,29/07/2020,29/07/2020, ,Viking FM Public Reception,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7747,00618760530,P,2020121,Viking FM Public Reception,Public Reception, ,Read All About It,.01,17.5,27/08/2020,27/08/2020, ,Viking FM Public Reception,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7748,00618760530,P,2020121,Viking FM Public Reception,Public Reception, ,Read All About It,.01,17.5,12/07/2020,12/07/2020, ,Viking FM Public Reception,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7749,00618760530,P,2020121,Viking FM Public Reception,Public Reception, ,Read All About It,.01,17.5,02/07/2020,02/07/2020, ,Viking FM Public Reception,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7750,00618760530,P,2020121,Viking FM Public Reception,Public Reception, ,Read All About It,.01,17.5,10/08/2020,10/08/2020, ,Viking FM Public Reception,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7751,00618760530,P,2020121,Wessex FM High Peak Main,Radio, ,Read All About It,.03,17.5,18/07/2020,18/07/2020, ,Wessex 96 & 97.2 FM,,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7752,00618760530,P,2020121,Wessex FM High Peak Main,Radio, ,Read All About It,.03,17.5,21/07/2020,21/07/2020, ,Wessex 96 & 97.2 FM,,00000001,280,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7753,00618760530,P,2020121,Wessex FM Low Peak Mains,Radio, ,Read All About It,.02,17.5,11/07/2020,11/07/2020, ,Wessex 96 & 97.2 FM,,00000001,281,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7754,00618760530,P,2020121,Wessex FM Low Peak Mains,Radio, ,Read All About It,.02,17.5,17/07/2020,17/07/2020, ,Wessex 96 & 97.2 FM,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7755,00618760530,P,2020121,Wessex FM Low Peak Mains,Radio, ,Read All About It,.02,17.5,11/07/2020,11/07/2020, ,Wessex 96 & 97.2 FM,,00000001,280,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7756,00618760530,P,2020121,Wessex FM Low Peak Mains,Radio, ,Read All About It,.01,17.5,16/07/2020,16/07/2020, ,Wessex 96 & 97.2 FM,,00000001,174,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7757,00618760530,P,2020121,Wessex FM Low Peak Mains,Radio, ,Read All About It,.02,17.5,14/07/2020,14/07/2020, ,Wessex 96 & 97.2 FM,,00000001,280,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7758,00618760530,P,2020121,Wessex FM Low Peak Mains,Radio, ,Read All About It,.02,17.5,22/07/2020,22/07/2020, ,Wessex 96 & 97.2 FM,,00000001,280,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7759,00618760530,P,2020121,Wessex FM Low Peak Mains,Radio, ,Read All About It,.02,17.5,25/07/2020,25/07/2020, ,Wessex 96 & 97.2 FM,,00000001,281,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7760,00618760530,P,2020121,Wessex FM Low Peak Mains,Radio, ,Read All About It,.02,17.5,19/07/2020,19/07/2020, ,Wessex 96 & 97.2 FM,,00000001,280,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7761,00618760530,P,2020121,Wessex FM Non Peak Main,Radio, ,Read All About It,.01,17.5,11/07/2020,11/07/2020, ,Wessex 96 & 97.2 FM,,00000001,280,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7762,00618760530,P,2020121,Wessex FM Non Peak Main,Radio, ,Read All About It,.01,17.5,18/07/2020,18/07/2020, ,Wessex 96 & 97.2 FM,,00000001,282,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7763,00618760530,P,2020121,Wessex FM Non Peak Main,Radio, ,Read All About It,.01,17.5,13/07/2020,13/07/2020, ,Wessex 96 & 97.2 FM,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7764,00618760530,P,2020121,Wessex FM Non Peak Main,Radio, ,Read All About It,.01,17.5,25/07/2020,25/07/2020, ,Wessex 96 & 97.2 FM,,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7765,00618760530,P,2020121,Wessex FM Non Peak Main,Radio, ,Read All About It,.01,17.5,22/07/2020,22/07/2020, ,Wessex 96 & 97.2 FM,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7766,00618760530,P,2020121,Wessex FM Non Peak Main,Radio, ,Read All About It,.01,17.5,13/07/2020,13/07/2020, ,Wessex 96 & 97.2 FM,,00000001,274,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7767,00618760530,P,2020121,Wessex FM Non Peak Main,Radio, ,Read All About It,.01,17.5,24/07/2020,24/07/2020, ,Wessex 96 & 97.2 FM,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7768,00618760530,P,2020121,Wessex FM Non Peak Main,Radio, ,Read All About It,.01,17.5,26/07/2020,26/07/2020, ,Wessex 96 & 97.2 FM,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7769,00618760530,P,2020121,Wessex FM Non Peak Main,Radio, ,Read All About It,.01,17.5,15/07/2020,15/07/2020, ,Wessex 96 & 97.2 FM,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7770,00618760530,P,2020121,Wessex FM Non Peak Main,Radio, ,Read All About It,.01,17.5,19/07/2020,19/07/2020, ,Wessex 96 & 97.2 FM,,00000001,284,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7771,00618760530,P,2020121,Wessex FM Non Peak Main,Radio, ,Read All About It,.01,17.5,16/07/2020,16/07/2020, ,Wessex 96 & 97.2 FM,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7772,00618760530,P,2020121,West FM High Peak Main,Radio, ,Read All About It,.12,17.5,05/09/2020,05/09/2020, ,West 96.7 FM,,00000001,201,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7773,00618760530,P,2020121,West FM Low Peak Mains,Radio, ,Read All About It,.07,17.5,19/08/2020,19/08/2020, ,West 96.7 FM,,00000001,164,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7774,00618760530,P,2020121,West FM Low Peak Mains,Radio, ,Read All About It,.09,17.5,11/07/2020,11/07/2020, ,West 96.7 FM,,00000001,226,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7775,00618760530,P,2020121,West FM Non Peak Main,Radio, ,Read All About It,.05,17.5,02/07/2020,02/07/2020, ,West 96.7 FM,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7776,00618760530,P,2020121,West FM Non Peak Main,Radio, ,Read All About It,.05,17.5,12/07/2020,12/07/2020, ,West 96.7 FM,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7777,00618760530,P,2020121,West FM Non Peak Main,Radio, ,Read All About It,.04,17.5,10/08/2020,10/08/2020, ,West 96.7 FM,,00000001,158,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7778,00618760530,P,2020121,West FM Non Peak Main,Radio, ,Read All About It,.05,17.5,27/08/2020,27/08/2020, ,West 96.7 FM,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7779,00618760530,P,2020121,West FM Non Peak Main,Radio, ,Read All About It,.05,17.5,29/07/2020,29/07/2020, ,West 96.7 FM,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7780,00618760530,P,2020121,West FM Non Peak Main,Radio, ,Read All About It,.04,17.5,06/09/2020,06/09/2020, ,West 96.7 FM,,00000001,162,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7781,00618760530,P,2020121,West FM Public Reception,Public Reception, ,Read All About It,.01,17.5,27/08/2020,27/08/2020, ,West FM Public Reception,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7782,00618760530,P,2020121,West FM Public Reception,Public Reception, ,Read All About It,.01,17.5,06/09/2020,06/09/2020, ,West FM Public Reception,,00000001,162,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7783,00618760530,P,2020121,West FM Public Reception,Public Reception, ,Read All About It,.01,17.5,29/07/2020,29/07/2020, ,West FM Public Reception,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7784,00618760530,P,2020121,West FM Public Reception,Public Reception, ,Read All About It,.01,17.5,12/07/2020,12/07/2020, ,West FM Public Reception,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7785,00618760530,P,2020121,West FM Public Reception,Public Reception, ,Read All About It,.01,17.5,10/08/2020,10/08/2020, ,West FM Public Reception,,00000001,158,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7786,00618760530,P,2020121,West FM Public Reception,Public Reception, ,Read All About It,.01,17.5,11/07/2020,11/07/2020, ,West FM Public Reception,,00000001,226,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7787,00618760530,P,2020121,West FM Public Reception,Public Reception, ,Read All About It,.01,17.5,02/07/2020,02/07/2020, ,West FM Public Reception,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7788,00618760530,P,2020121,West FM Public Reception,Public Reception, ,Read All About It,.01,17.5,05/09/2020,05/09/2020, ,West FM Public Reception,,00000001,201,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7789,00618760530,P,2020121,West FM Public Reception,Public Reception, ,Read All About It,.01,17.5,19/08/2020,19/08/2020, ,West FM Public Reception,,00000001,164,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7790,00618760530,P,2020121,Yorkshire Coast Radio High Peak Main,Radio, ,Read All About It,.02,17.5,18/07/2020,18/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7791,00618760530,P,2020121,Yorkshire Coast Radio High Peak Main,Radio, ,Read All About It,.02,17.5,21/07/2020,21/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,271,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7792,00618760530,P,2020121,Yorkshire Coast Radio Low Peak Mains,Radio, ,Read All About It,.02,17.5,17/07/2020,17/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7793,00618760530,P,2020121,Yorkshire Coast Radio Low Peak Mains,Radio, ,Read All About It,.02,17.5,26/07/2020,26/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,282,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7794,00618760530,P,2020121,Yorkshire Coast Radio Low Peak Mains,Radio, ,Read All About It,.02,17.5,22/07/2020,22/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7795,00618760530,P,2020121,Yorkshire Coast Radio Low Peak Mains,Radio, ,Read All About It,.02,17.5,16/07/2020,16/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,276,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7796,00618760530,P,2020121,Yorkshire Coast Radio Low Peak Mains,Radio, ,Read All About It,.02,17.5,19/07/2020,19/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7797,00618760530,P,2020121,Yorkshire Coast Radio Low Peak Mains,Radio, ,Read All About It,.02,17.5,11/07/2020,11/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7798,00618760530,P,2020121,Yorkshire Coast Radio Low Peak Mains,Radio, ,Read All About It,.02,17.5,14/07/2020,14/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,280,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7799,00618760530,P,2020121,Yorkshire Coast Radio Low Peak Mains,Radio, ,Read All About It,.02,17.5,25/07/2020,25/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7800,00618760530,P,2020121,Yorkshire Coast Radio Non Peak Main,Radio, ,Read All About It,.01,17.5,24/07/2020,24/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,276,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7801,00618760530,P,2020121,Yorkshire Coast Radio Non Peak Main,Radio, ,Read All About It,.01,17.5,13/07/2020,13/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,280,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
7802,00618760530,P,2020121,Yorkshire Coast Radio Non Peak Main,Radio, ,Read All About It,.01,17.5,11/07/2020,11/07/2020, ,Yorkshire Coast Radio - 96.2/102.4 & 103.1 FM,,00000001,276,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
