WRITERS,SOURCE,TERRITORY,REVENUE_TYPE,USAGE,SONG_ID,SONG_TITLE,NOTES,CONFIG,SELECTION,UNITS,BEG_PER,End_PER,AMOUNT_RECEIVED,SHARE,ROYALTY_AMT
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","4WY6Dmzeus",55,"07/01/2014","07/31/2014",.071968,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","4681791",5,"04/01/2014","06/30/2014",.015090,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","4681791",5,"07/01/2014","07/31/2014",.015090,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","4681791",12,"04/01/2015","06/30/2015",.004643,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","5ziXtt3YMU",16,"07/01/2013","07/31/2013",.003483,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","527.163.336",90,"10/01/2017","10/31/2017",.004643,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","527.199.737",78,"10/01/2017","10/31/2017",.004643,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","6005424",41,"07/01/2016","10/31/2016",.013930,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","714510855",3,"01/01/2015","01/31/2015",.003483,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","714510855",3,"02/01/2015","02/28/2015",.003483,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","714510855",5,"11/01/2015","11/30/2015",.004643,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","714510855",2,"12/01/2015","12/31/2015",.002321,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","714510855",3,"03/01/2015","03/31/2015",.003482,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","714510855",3,"04/01/2015","04/30/2015",.003482,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","714510855",3,"05/01/2015","05/31/2015",.003482,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","714510855",2,"10/01/2015","10/31/2015",.002321,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","714521783",1,"03/01/2015","03/31/2015",.001160,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","714521783",2,"10/01/2015","10/31/2015",.001160,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","71459234",428,"07/01/2017","09/30/2017",.009286,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","724951384",1,"11/01/2015","11/30/2015",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","724951384",1,"01/01/2015","01/31/2015",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\EUEDD0014937","","730154",10,"07/01/2016","10/31/2016",.004643,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","732874147",7,"01/01/2015","01/31/2015",.008125,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","732874147",6,"02/01/2015","02/28/2015",.006964,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","732874147",3,"03/01/2015","03/31/2015",.003482,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","732874147",8,"04/01/2015","04/30/2015",.009286,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","732874147",5,"10/01/2015","10/31/2015",.004643,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","732874147",1,"11/01/2015","11/30/2015",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","732874147",2,"12/01/2015","12/31/2015",.002322,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","7506960",83,"07/01/2016","10/31/2016",.030181,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","PRS","UK","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming Service Single","","",17,"10/01/2014","09/30/2017",.012000,20.500000,.002460
"BOB MORRISON\JOHNNY WILSON","PRS","UK","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single","","",38,"01/01/2016","06/30/2017",.020123,20.500000,.004125
"BOB MORRISON\JOHNNY WILSON","PRS","UK","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single","","",4,"01/01/2016","06/30/2017",.003198,20.500000,.000656
"BOB MORRISON\JOHNNY WILSON","PRS","UK","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Alliance Spotify Ireland Limited Download / On Demand Streaming Service Single","","",306,"10/01/2014","09/30/2017",.059738,20.500000,.012246
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","10731881",1,"01/01/2015","03/31/2015",.002322,20.500000,.000476
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","1426702",1,"11/01/2016","11/30/2016",.001161,20.500000,.000238
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","1426702",1,"01/01/2017","01/31/2017",.001161,20.500000,.000238
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","1426702",1,"02/01/2017","02/28/2017",.001161,20.500000,.000238
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","2458788",1,"11/01/2016","11/30/2016",.001161,20.500000,.000238
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","2962868",1,"11/01/2016","11/30/2016",.001161,20.500000,.000238
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","All The Hits And All New Love\\KENNY ROGERS\USCN18000044","","502.009.031",1,"07/01/2017","07/31/2017",.004644,20.500000,.000952
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","517.766.754",9,"07/01/2017","09/30/2017",.003483,20.500000,.000714
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","518.316.915",137,"07/01/2017","09/30/2017",.047592,20.500000,.009756
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","518.324.386",6,"07/01/2017","09/30/2017",.001161,20.500000,.000238
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Very Best Of Kenny Rogers\\KENNY ROGERS\USCN18000044","","499.548.517",1,"07/01/2017","07/31/2017",.002321,20.500000,.000476
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","499.590.796",1,"07/01/2017","07/31/2017",.001161,20.500000,.000238
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","All The Hits And All New Love\\KENNY ROGERS\USCN18000044","","499.691.691",1,"07/01/2017","07/31/2017",.001161,20.500000,.000238
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","500.675.902",142,"08/01/2017","08/31/2017",.048753,20.500000,.009994
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","501.079.339",8,"08/01/2017","08/31/2017",.003483,20.500000,.000714
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","501.801.496",1,"07/01/2017","07/31/2017",.009287,20.500000,.001904
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","494.119.864",152,"07/01/2017","07/31/2017",.052235,20.500000,.010708
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","494.120.968",166,"04/01/2017","06/30/2017",.056878,20.500000,.011660
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","494.139.127",3,"07/01/2017","07/31/2017",.001161,20.500000,.000238
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","494.420.244",6,"07/01/2017","07/31/2017",.001161,20.500000,.000238
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","494.463.298",15,"04/01/2017","06/30/2017",.004643,20.500000,.000952
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","499.335.262",1,"07/01/2017","07/31/2017",.001160,20.500000,.000238
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","489.144.706",1,"04/01/2017","06/30/2017",.003483,20.500000,.000714
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","489.244.832",1,"04/01/2017","06/30/2017",.003483,20.500000,.000714
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","492.500.136",1,"04/01/2017","06/30/2017",.008126,20.500000,.001666
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","All The Hits And All New Love\\KENNY ROGERS\USCN18000044","","492.727.067",1,"04/01/2017","06/30/2017",.004643,20.500000,.000952
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","492.925.891",1,"04/01/2017","06/30/2017",.002321,20.500000,.000476
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","All The Hits And All New Love\\KENNY ROGERS\USCN18000044","","493.829.626",1,"04/01/2017","06/30/2017",.001161,20.500000,.000238
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","10731881",1,"01/01/2015","03/31/2015",.002321,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","1426702",1,"11/01/2016","11/30/2016",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","1426702",1,"12/01/2016","12/31/2016",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","1426702",1,"01/01/2017","01/31/2017",.003482,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","1426702",1,"02/01/2017","02/28/2017",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","2458788",1,"11/01/2016","11/30/2016",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","2962868",1,"11/01/2016","11/30/2016",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","2962868",1,"12/01/2016","12/31/2016",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","468.712.539",1,"01/01/2017","03/31/2017",.009286,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","All The Hits And All New Love\\KENNY ROGERS\USCN18000044","","468.847.369",1,"01/01/2017","03/31/2017",.009286,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","489.144.706",1,"04/01/2017","06/30/2017",.006964,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","489.244.832",1,"04/01/2017","06/30/2017",.005803,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","All The Hits And All New Love\\KENNY ROGERS\USCN18000044","","492.072.691",1,"04/01/2017","06/30/2017",.001160,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","492.500.136",1,"04/01/2017","06/30/2017",.015090,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","All The Hits And All New Love\\KENNY ROGERS\USCN18000044","","492.727.067",1,"04/01/2017","06/30/2017",.009286,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","492.925.891",1,"04/01/2017","06/30/2017",.004643,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","493.778.407",1,"04/01/2017","06/30/2017",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","All The Hits And All New Love\\KENNY ROGERS\USCN18000044","","493.829.626",1,"04/01/2017","06/30/2017",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","494.119.864",152,"07/01/2017","07/31/2017",.069647,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","494.120.968",166,"04/01/2017","06/30/2017",.077772,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","494.139.127",3,"07/01/2017","07/31/2017",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","494.420.244",6,"07/01/2017","07/31/2017",.003483,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","494.463.298",15,"04/01/2017","06/30/2017",.006965,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","497.655.422",1,"03/01/2017","06/30/2017",.009286,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","All The Hits And All New Love\\KENNY ROGERS\USCN18000044","","497.675.303",1,"03/01/2017","06/30/2017",.009286,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Very Best Of Kenny Rogers\\KENNY ROGERS\USCN18000044","","498.766.396",1,"07/01/2017","07/31/2017",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","All The Hits And All New Love\\KENNY ROGERS\USCN18000044","","499.327.833",1,"07/01/2017","07/31/2017",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","499.335.262",1,"07/01/2017","07/31/2017",.003482,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Very Best Of Kenny Rogers\\KENNY ROGERS\USCN18000044","","499.548.517",1,"07/01/2017","07/31/2017",.003482,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","499.590.796",1,"07/01/2017","07/31/2017",.003482,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","All The Hits And All New Love\\KENNY ROGERS\USCN18000044","","499.691.691",1,"07/01/2017","07/31/2017",.003482,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","500.675.902",142,"08/01/2017","08/31/2017",.067325,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","500.708.904",2,"08/01/2017","08/31/2017",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","501.079.339",8,"08/01/2017","08/31/2017",.004644,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","A Love Song Collection\\KENNY ROGERS\USCN18000044","","501.801.496",1,"07/01/2017","07/31/2017",.020894,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","All The Hits And All New Love\\KENNY ROGERS\USCN18000044","","502.009.031",1,"07/01/2017","07/31/2017",.009286,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","517.766.754",9,"07/01/2017","09/30/2017",.004643,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","518.316.915",137,"07/01/2017","09/30/2017",.063843,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","Love The World Away (1980)\\KENNY ROGERS\USCN18000044","","518.324.386",6,"07/01/2017","09/30/2017",.003483,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","714510855",3,"02/01/2017","02/28/2017",.003483,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","714510855",2,"03/01/2017","03/31/2017",.002322,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","100 Greatest Musicals\\KENNY ROGERS\USCN18000044","","714521783",2,"03/01/2017","03/31/2017",.002322,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","732874147",1,"01/01/2017","01/31/2017",.001161,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","732874147",6,"02/01/2017","02/28/2017",.005804,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","NCB","SCANDINAVI","DPDFPERST","","LOVETHEWOR","LOVE THE WORLD AWAY","\\KENNY ROGERS\USCN18000044","","732874147",2,"03/01/2017","03/31/2017",.004643,.000000,.000000
"BOB MORRISON\JOHNNY WILSON","AMCOS","NEWZEALAND","DPDSTREAM","","LOVETHEWOR","LOVE THE WORLD AWAY","AMCOS NZ One Off Distribution Client","","",2060,"07/01/2017","09/30/2017",.455970,20.500000,.093474
