title,artist,source,reference,product,income_type,income_period,rate,quantity,amount_received,percent_payable,amount_payable
"We're Stronger Than That","Amy Rigby","Spotify USA, Inc. - USA","17437 ","Amy Rigby","DIGI","09/19 - 09/19","0.0","19","0.01","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Spotify USA, Inc. - USA","17440 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","59","0.02","50.0","0.01",
"We're Stronger Than That","Amy Rigby","Spotify USA, Inc. - USA","17443 ","Amy Rigby","DIGI","11/19 - 11/19","0.0","21","0.01","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Spotify USA, Inc. - USA","17929 ","Amy Rigby","MECH","01/20 - 01/20","0.0","103","0.04","50.0","0.02",
"We're Stronger Than That","Amy Rigby","Spotify USA, Inc. - USA","17930 ","Amy Rigby","MECH","02/20 - 02/20","0.0","211","0.1","50.0","0.05",
"We're Stronger Than That","Amy Rigby","Spotify USA, Inc. - USA","17931 ","Amy Rigby","MECH","03/20 - 03/20","0.0","84","0.03","50.0","0.01",
"We're Stronger Than That","Amy Rigby","Tidal - USA","17524 ","Tidal - Premium","DIGI","03/20 - 03/20","0.0","4","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Tidal - USA","17584 ","Tidal - Premium","DIGI","05/20 - 05/20","0.0","2","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","AMI Entertainment, Inc. - USA","17363 ","Amy Rigby","DIGI","04/19 - 06/19","0.0","1","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Amazon Music Unlimited - USA","17116 ","Amazon Music","DIGI","12/19 - 12/19","0.0","4","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Amazon Music Unlimited - USA","17129 ","Amazon Music","DIGI","01/20 - 01/20","0.0","11","0.02","50.0","0.01",
"What I Need","Gary Eaton, Amy Rigby","Amazon Music Unlimited - USA","17532 ","Amazon Music","DIGI","02/20 - 02/20","0.0","9","0.01","50.0","0.01",
"What I Need","Gary Eaton, Amy Rigby","Amazon Music Unlimited - USA","17581 ","Amazon Music","DIGI","03/20 - 03/20","0.0","5","0.01","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Amazon Music Unlimited - USA","17582 ","Amazon Music","DIGI","04/20 - 04/20","0.0","4","0.01","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Amazon Music Unlimited - USA","18035 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","3","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Apple, Inc. - USA","17309 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","62","0.01","50.0","0.01",
"What I Need","Gary Eaton, Amy Rigby","Apple, Inc. - USA","17934 ","Amy Rigby","MECH","01/20 - 03/20","0.0","231","0.05","50.0","0.03",
"What I Need","Gary Eaton, Amy Rigby","CMRRA - Canada","17264 ","Apple","DIGI","07/17 - 09/17","0.0","0","0.05","50.0","0.02",
"What I Need","Gary Eaton, Amy Rigby","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.03","50.0","0.02",
"What I Need","Gary Eaton, Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora Plus","DIGI","12/19 - 12/19","0.0","4","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora","DIGI","12/19 - 12/19","0.0","2","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Music Reports, Inc. - USA","17014 ","Amazon Music","DIGI","11/19 - 11/19","0.0","2","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Music Reports, Inc. - USA","17016 ","Tidal - Premium","DIGI","01/19 - 01/19","0.0","1","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Pandora - USA","17133 ","Pandora Plus","DIGI","01/20 - 01/20","0.0","8","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","7","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","1","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Pandora - USA","17523 ","Pandora Plus","DIGI","02/20 - 02/20","0.0","7","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","3","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","1","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Pandora - USA","17536 ","Pandora Plus","DIGI","03/20 - 03/20","0.0","6","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Pandora - USA","17536 ","Pandora","DIGI","03/20 - 03/20","0.0","1","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Pandora - USA","17583 ","Pandora Plus","DIGI","04/20 - 04/20","0.0","5","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Pandora - USA","17583 ","Pandora","DIGI","04/20 - 04/20","0.0","2","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Pandora - USA","18039 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","9","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Spotify USA, Inc. - USA","17930 ","Amy Rigby","MECH","02/20 - 02/20","0.0","40","0.01","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Tidal - USA","17524 ","Tidal - Premium","DIGI","03/20 - 03/20","0.0","2","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","Tidal - USA","17584 ","Tidal - Premium","DIGI","05/20 - 05/20","0.0","1","0.0","50.0","0.0",
"What I Need","Gary Eaton, Amy Rigby","XUS International Publishing - Sweden","17896 ","Aspiro AB","MECH","07/19 - 12/19","0.0","3","0.05","50.0","0.03",
"What I Need","Gary Eaton, Amy Rigby","XUS International Publishing - USA","18121 ","Settlement Cox","DIGI","07/19 - 12/19","0.0","0","4.74","50.0","2.37",
"Why Do I?","Amy Rigby","Amazon Music Unlimited - USA","17116 ","Amazon Music","DIGI","12/19 - 12/19","0.0","6","0.01","50.0","0.0",
"Why Do I?","Amy Rigby","Amazon Music Unlimited - USA","17129 ","Amazon Music","DIGI","01/20 - 01/20","0.0","56","0.09","50.0","0.04",
"Why Do I?","Amy Rigby","Amazon Music Unlimited - USA","17532 ","Amazon Music","DIGI","02/20 - 02/20","0.0","45","0.08","50.0","0.04",
"Why Do I?","Amy Rigby","Amazon Music Unlimited - USA","17581 ","Amazon Music","DIGI","03/20 - 03/20","0.0","14","0.02","50.0","0.01",
"Why Do I?","Amy Rigby","Amazon Music Unlimited - USA","17582 ","Amazon Music","DIGI","04/20 - 04/20","0.0","11","0.02","50.0","0.01",
"Why Do I?","Amy Rigby","Amazon Music Unlimited - USA","18035 ","","DIGI","05/20 - 05/20","0.0","11","0.02","50.0","0.01",
"Why Do I?","Amy Rigby","Amazon Music Unlimited - USA","18035 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","4","0.01","50.0","0.0",
"Why Do I?","Amy Rigby","Amazon Prime Music - USA","17112 ","Amazon Prime","DIGI","12/19 - 12/19","0.0","6","0.01","50.0","0.0",
"Why Do I?","Amy Rigby","Amazon Prime Music - USA","17114 ","Amazon Prime","DIGI","11/19 - 11/19","0.0","16","0.02","50.0","0.01",
"Why Do I?","Amy Rigby","Amazon Prime Music - USA","17130 ","Amazon Prime","DIGI","01/20 - 01/20","0.0","25","0.04","50.0","0.02",
"Why Do I?","Amy Rigby","Amazon Prime Music - USA","17534 ","Amazon Prime","DIGI","02/20 - 02/20","0.0","23","0.04","50.0","0.02",
"Why Do I?","Amy Rigby","Amazon Prime Music - USA","17571 ","Amazon Prime","DIGI","03/20 - 03/20","0.0","6","0.01","50.0","0.01",
"Why Do I?","Amy Rigby","Amazon Prime Music - USA","17580 ","Amazon Prime","DIGI","04/20 - 04/20","0.0","3","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Amazon Prime Music - USA","18033 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","6","0.01","50.0","0.0",
"Why Do I?","Amy Rigby","Apple, Inc. - USA","17309 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","158","0.07","50.0","0.04",
"Why Do I?","Amy Rigby","Apple, Inc. - USA","17934 ","Amy Rigby","MECH","01/20 - 03/20","0.0","527","0.24","50.0","0.12",
"Why Do I?","Amy Rigby","Google, Inc. - YouTube - USA","17464 ","","DIGI","10/19 - 12/19","0.0","13","0.01","50.0","0.0",
"Why Do I?","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora Plus","DIGI","12/19 - 12/19","0.0","5","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora","DIGI","12/19 - 12/19","0.0","1","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Music Reports, Inc. - USA","17014 ","Amazon Music","DIGI","11/19 - 11/19","0.0","12","0.02","50.0","0.01",
"Why Do I?","Amy Rigby","Music Reports, Inc. - USA","17016 ","Tidal - Premium","DIGI","01/19 - 01/19","0.0","1","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Pandora - USA","17133 ","Pandora Plus","DIGI","01/20 - 01/20","0.0","6","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","7","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","4","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Pandora - USA","17523 ","Pandora Plus","DIGI","02/20 - 02/20","0.0","5","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","4","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","3","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Pandora - USA","17536 ","Pandora Plus","DIGI","03/20 - 03/20","0.0","3","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Pandora - USA","17536 ","Pandora","DIGI","03/20 - 03/20","0.0","3","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Pandora - USA","17536 ","Pandora","DIGI","03/20 - 03/20","0.0","1","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Pandora - USA","17583 ","Pandora Plus","DIGI","04/20 - 04/20","0.0","4","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Pandora - USA","17583 ","Pandora","DIGI","04/20 - 04/20","0.0","3","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Pandora - USA","18039 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","8","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Spotify USA, Inc. - USA","17428 ","Amy Rigby","DIGI","06/19 - 06/19","0.0","21","0.01","50.0","0.01",
"Why Do I?","Amy Rigby","Spotify USA, Inc. - USA","17431 ","Amy Rigby","DIGI","07/19 - 07/19","0.0","23","0.01","50.0","0.01",
"Why Do I?","Amy Rigby","Spotify USA, Inc. - USA","17440 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","49","0.02","50.0","0.01",
"Why Do I?","Amy Rigby","Spotify USA, Inc. - USA","17443 ","Amy Rigby","DIGI","11/19 - 11/19","0.0","28","0.01","50.0","0.0",
"Why Do I?","Amy Rigby","Spotify USA, Inc. - USA","17929 ","Amy Rigby","MECH","01/20 - 01/20","0.0","147","0.07","50.0","0.04",
"Why Do I?","Amy Rigby","Spotify USA, Inc. - USA","17930 ","Amy Rigby","MECH","02/20 - 02/20","0.0","183","0.08","50.0","0.04",
"Why Do I?","Amy Rigby","Spotify USA, Inc. - USA","17931 ","Amy Rigby","MECH","03/20 - 03/20","0.0","53","0.03","50.0","0.01",
"Why Do I?","Amy Rigby","The Orchard Enterprises, Inc. - USA","17393 ","Amy Rigby","DIGI","03/19 - 03/19","0.0","4","0.32","50.0","0.16",
"Why Do I?","Amy Rigby","The Orchard Enterprises, Inc. - USA","17397 ","Amy Rigby","DIGI","07/19 - 07/19","0.0","4","0.32","50.0","0.16",
"Why Do I?","Amy Rigby","The Orchard Enterprises, Inc. - USA","17400 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","1","0.09","50.0","0.04",
"Why Do I?","Amy Rigby","The Orchard Enterprises, Inc. - USA","17402 ","Amy Rigby","DIGI","12/19 - 12/19","0.0","3","0.24","50.0","0.12",
"Why Do I?","Amy Rigby","Tidal - USA","17524 ","Tidal - Premium","DIGI","03/20 - 03/20","0.0","2","0.0","50.0","0.0",
"Why Do I?","Amy Rigby","Tidal - USA","17584 ","Tidal - Premium","DIGI","05/20 - 05/20","0.0","5","0.0","50.0","0.0",
"You Get To Me","Amy Rigby","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.01","50.0","0.0",
