"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2020-05-31 07:07:19 +1000","127073564","Sale","Happy End (Music Mass Reproduction License)","22640934","IVIP38232034","77.00","","","","","","77.00","AudioJungle","Russian Federation","","Moscow",""
"2020-05-31 04:29:51 +1000","127067814","Author Fee","Author Fee for sale IVIP38230642","20385309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-05-31 04:29:51 +1000","127067814","Sale","Slow to Uplifting (Music Standard License)","20385309","IVIP38230642","28.00","","2.80","","","","25.20","AudioJungle","United States","Arkansas","Bentonville","72716"
"2020-05-31 03:12:39 +1000","127064426","Author Fee","Author Fee for sale IVIP38229935","20866951","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-05-31 03:12:39 +1000","127064426","Sale","from Sad to Uplifting (Music Standard License)","20866951","IVIP38229935","25.00","","2.50","","","","22.50","AudioJungle","United States","California","lynwood ","90262"
"2020-05-31 03:00:49 +1000","127064051","Author Fee","Author Fee for sale IVIP38229820","23651003","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-05-31 03:00:49 +1000","127064051","Sale","This is Safari (Music Standard License)","23651003","IVIP38229820","22.00","","2.20","","","","19.80","AudioJungle","United States","Florida","TAMPA","33612"
"2020-05-30 21:23:24 +1000","127048766","Author Fee","Author Fee for sale IVIP38226555","19542134","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-05-30 21:23:24 +1000","127048766","Sale","Happy Fun Music (Music Standard License)","19542134","IVIP38226555","15.00","","","","","","15.00","AudioJungle","Israel","","pardes hana",""
"2020-05-30 20:48:29 +1000","127047440","Author Fee","Author Fee for sale IVIP38226264","6586447","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-05-30 20:48:29 +1000","127047440","Sale","Funky Music (Music Standard License)","6586447","IVIP38226264","25.00","","","","","","25.00","AudioJungle","India","Maharashtra","Mumbai","400053"
"2020-05-30 15:32:51 +1000","127036421","Author Fee","Author Fee for sale IVIP38223953","7741877","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-05-30 15:32:51 +1000","127036421","Sale","This is Sweet (Music Standard License)","7741877","IVIP38223953","25.00","","","","","","25.00","AudioJungle","China","","Shanghai","200942"
"2020-05-30 08:42:52 +1000","127026052","Author Fee","Author Fee for sale IVIP38221502","15600213","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-05-30 08:42:52 +1000","127026052","Sale","Sadness Piano (Music Standard License)","15600213","IVIP38221502","32.00","","","","","","32.00","AudioJungle","United Arab Emirates","duabi","dubai","48811"
"2020-05-30 07:22:26 +1000","127022804","Author Fee","Author Fee for sale IVIP38220624","20866951","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-05-30 07:22:26 +1000","127022804","Sale","from Sad to Uplifting (Music Standard License)","20866951","IVIP38220624","25.00","","2.50","","","","22.50","AudioJungle","United States","Illinois","Champaign","61820"
"2020-05-30 03:23:28 +1000","127011648","Author Fee","Author Fee for sale IVIP38217611","19290827","","4.38","","","","","","-4.38","AudioJungle","","","",""
"2020-05-30 03:23:28 +1000","127011648","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP38217611","35.00","","","","","","35.00","AudioJungle","Brazil","Minas Gerais","Belo Horizonte","30140061"
"2020-05-30 02:01:47 +1000","127007270","Author Fee","Author Fee for sale IVIP38216430","20520102","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-05-30 02:01:47 +1000","127007270","Sale","a Quiet to Inspiring (Music Standard License)","20520102","IVIP38216430","18.00","","1.80","","","","16.20","AudioJungle","United States","California","Hollywood","90068"
"2020-05-30 01:23:43 +1000","127004997","Author Fee","Author Fee for sale IVIP38215813","14596925","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2020-05-30 01:23:43 +1000","127004997","Sale","Accomplishment (Music Standard License)","14596925","IVIP38215813","24.00","","","","","","24.00","AudioJungle","Romania","Bucharest","Bucuresti","011136"
"2020-05-29 18:05:24 +1000","126979804","Author Fee","Author Fee for sale IVIP38209058","19279535","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-05-29 18:05:24 +1000","126979804","Sale","Documentary Trailer (Music Standard License)","19279535","IVIP38209058","18.00","","","","","","18.00","AudioJungle","India","Uttarakhand","Haridwar","249401"
"2020-05-29 17:02:01 +1000","126976908","Author Fee","Author Fee for sale IVIP38208346","8893911","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-05-29 17:02:01 +1000","126976908","Sale","Science Lab (Music Standard License)","8893911","IVIP38208346","25.00","","","","","","25.00","AudioJungle","Germany","Baden Württemberg","Ravensburg","88212"
"2020-05-29 03:09:58 +1000","126943088","Author Fee","Author Fee for sale IVIP38199470","26219372","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-05-29 03:09:58 +1000","126943088","Sale","Sensual (Music Standard License)","26219372","IVIP38199470","22.00","","","","","","22.00","AudioJungle","Romania","Bucuresti","Bucuresti","031151"
"2020-05-29 00:46:58 +1000","126933872","Author Fee","Author Fee for sale IVIP38196888","20385350","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-05-29 00:46:58 +1000","126933872","Sale","for Instruction (Music Standard License)","20385350","IVIP38196888","8.00","","0.80","","","","7.20","AudioJungle","United States","Minnesota","Minneapolis","55416"
"2020-05-28 23:51:53 +1000","126929979","Author Fee","Author Fee for sale IVIP38195877","10826163","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-05-28 23:51:53 +1000","126929979","Sale","Problem to Solution (Music Standard License)","10826163","IVIP38195877","18.00","","1.80","","","","16.20","AudioJungle","United States","District of Columbia","Washington","20431"
"2020-05-28 22:37:50 +1000","126924253","Author Fee","Author Fee for sale IVIP38194595","22384028","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-05-28 22:37:50 +1000","126924253","Sale","This is Sexy (Music Standard License)","22384028","IVIP38194595","32.00","","","","","","32.00","AudioJungle","Korea, Republic of","gangnamgu","seoul","06045 "
"2020-05-28 21:07:23 +1000","126918986","Author Fee","Author Fee for sale IVIP38193277","22640934","","27.75","","","","","","-27.75","AudioJungle","","","",""
"2020-05-28 21:07:23 +1000","126918986","Sale","Happy End (Music Broadcast & Film License)","22640934","IVIP38193277","222.00","","","","","","222.00","AudioJungle","Hungary","Veszprem","Petfurdo","8105"
"2020-05-28 20:25:49 +1000","126916693","Author Fee","Author Fee for sale IVIP38192692","25159321","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-05-28 20:25:49 +1000","126916693","Sale","This is Violin (Music Standard License)","25159321","IVIP38192692","22.00","","","","","","22.00","AudioJungle","Belarus","","Minsk","220125"
"2020-05-28 17:47:03 +1000","126907322","Author Fee","Author Fee for sale IVIP38190258","10835222","","5.50","","","","","","-5.50","AudioJungle","","","",""
"2020-05-28 17:47:03 +1000","126907322","Sale","Inspiring Building Uplifting (Music Broadcast License (1 Million))","10835222","IVIP38190258","44.00","","","","","","44.00","AudioJungle","United Kingdom","Wyllie","Blackwood","NP12 2NH"
"2020-05-28 11:22:33 +1000","126894695","Author Fee","Author Fee for sale IVIP38186707","23098701","","5.50","","","","","","-5.50","AudioJungle","","","",""
"2020-05-28 11:22:33 +1000","126894695","Sale","Change Is Coming (Music Broadcast License (1 Million))","23098701","IVIP38186707","44.00","","","","","","44.00","AudioJungle","Colombia","","Bogota",""
"2020-05-27 01:00:50 +1000","126792833","Author Fee","Author Fee for sale IVIP38159223","25413925","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-05-27 01:00:50 +1000","126792833","Sale","Positive Energy (Music Standard License)","25413925","IVIP38159223","15.00","","1.50","","","","13.50","AudioJungle","United States","South Carolina","Charleston","29425"
"2020-05-26 15:25:29 +1000","126760419","Author Fee","Author Fee for sale IVIP38150799","6627100","","1.25","","","","","","-1.25","AudioJungle","","","",""
"2020-05-26 15:25:29 +1000","126760419","Sale","Sneaky Comic (Music Standard License)","6627100","IVIP38150799","10.00","","","","","","10.00","AudioJungle","China","shanghai","shanghai",""
"2020-05-26 06:59:25 +1000","126743060","Author Fee","Author Fee for sale IVIP38146455","9104721","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-05-26 06:59:25 +1000","126743060","Sale","Baking (Music Standard License)","9104721","IVIP38146455","15.00","","","","","","15.00","AudioJungle","Canada","Ontario","Ottawa","K2A 3V7"
"2020-05-26 03:04:56 +1000","126729956","Author Fee","Author Fee for sale IVIP38143095","24536311","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-05-26 03:04:56 +1000","126729956","Sale","This Is Sneaky (Music Standard License)","24536311","IVIP38143095","25.00","","","","","","25.00","AudioJungle","Israel","Dan","Tel Aviv","6226108"
"2020-05-25 22:33:51 +1000","126713172","Author Fee","Author Fee for sale IVIP38138914","17141078","","5.50","","","","","","-5.50","AudioJungle","","","",""
"2020-05-25 22:33:51 +1000","126713172","Sale","Emotional Piano Music (Music Broadcast License (1 Million))","17141078","IVIP38138914","44.00","","","","","","44.00","AudioJungle","Thailand","","Bangkok","10330"
"2020-05-25 21:38:15 +1000","126710372","Author Fee","Author Fee for sale IVIP38138149","14596925","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2020-05-25 21:38:15 +1000","126710372","Sale","Accomplishment (Music Standard License)","14596925","IVIP38138149","24.00","","","","","","24.00","AudioJungle","Czech Republic","","Roztoky u Prahy","25263"
"2020-05-25 17:36:45 +1000","126697527","Author Fee","Author Fee for sale IVIP38134792","26305289","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-05-25 17:36:45 +1000","126697527","Sale","Cooking (Music Standard License)","26305289","IVIP38134792","22.00","","","","","","22.00","AudioJungle","Korea, Republic of","","fff",""
"2020-05-25 16:55:34 +1000","126695754","Author Fee","Author Fee for sale IVIP38134344","23907001","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-05-25 16:55:34 +1000","126695754","Sale","Secret Agent (Music Standard License)","23907001","IVIP38134344","25.00","","","","","","25.00","AudioJungle","Korea, Republic of","","seoul",""
"2020-05-25 06:29:27 +1000","126677383","Author Fee","Author Fee for sale IVIP38129897","24626237","","1.50","","","","","","-1.50","AudioJungle","","","",""
"2020-05-25 06:29:27 +1000","126677383","Sale","Scary Music (Music Standard License)","24626237","IVIP38129897","12.00","","1.20","","","","10.80","AudioJungle","United States","Texas","Frisco","75033"
"2020-05-25 02:18:02 +1000","126666685","Author Fee","Author Fee for sale IVIP38127405","26474777","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-05-25 02:18:02 +1000","126666685","Sale","Overcoming (Music Standard License)","26474777","IVIP38127405","22.00","","2.20","","","","19.80","AudioJungle","United States","Ohio","Bowling Green","43402"
"2020-05-25 02:10:58 +1000","126666389","Author Fee","Author Fee for sale IVIP38127309","23098701","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-05-25 02:10:58 +1000","126666389","Sale","Change Is Coming (Music Standard License)","23098701","IVIP38127309","22.00","","","","","","22.00","AudioJungle","India","Delhi","New Delhi ","110019"
"2020-05-24 17:35:57 +1000","126646906","Author Fee","Author Fee for sale IVIP38122692","19290827","","4.38","","","","","","-4.38","AudioJungle","","","",""
"2020-05-24 17:35:57 +1000","126646906","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP38122692","35.00","","","","","","35.00","AudioJungle","Israel","","Anatot",""
"2020-05-24 07:18:56 +1000","126630661","Author Fee","Author Fee for sale IVIP38118765","7856776","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-05-24 07:18:56 +1000","126630661","Sale","Arabic (Music Standard License)","7856776","IVIP38118765","32.00","","","","","","32.00","AudioJungle","Sudan","Khartuom","Khartuom","79371"
"2020-05-24 03:28:40 +1000","126621028","Author Fee","Author Fee for sale IVIP38116366","26132837","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-05-24 03:28:40 +1000","126621028","Sale","a Violin (Music Standard License)","26132837","IVIP38116366","22.00","","2.20","","","","19.80","AudioJungle","United States","California","Benicia","94510"
"2020-05-24 03:09:44 +1000","126620175","Author Fee","Author Fee for sale IVIP38116170","22510813","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-05-24 03:09:44 +1000","126620175","Sale","Kygo (Music Standard License)","22510813","IVIP38116170","22.00","","","","","","22.00","AudioJungle","Kenya","","Nairobi","00100"
"2020-05-24 00:59:47 +1000","126613958","Author Fee","Author Fee for sale IVIP38114641","22424815","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-05-24 00:59:47 +1000","126613958","Sale","Violin (Music Standard License)","22424815","IVIP38114641","32.00","","","","","","32.00","AudioJungle","Sweden","Scania","Malmoe","211 37"
"2020-05-23 19:50:05 +1000","126600588","Author Fee","Author Fee for sale IVIP38111544","25782348","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-05-23 19:50:05 +1000","126600588","Sale","From Sad to Inspire (Music Standard License)","25782348","IVIP38111544","22.00","","","","","","22.00","AudioJungle","Jordan","Amman Governorate","amman","1234"
"2020-05-23 19:29:35 +1000","126599759","Author Fee","Author Fee for sale IVIP38111372","21215576","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-05-23 19:29:35 +1000","126599759","Sale","A Sadness Music (Music Standard License)","21215576","IVIP38111372","32.00","","","","","","32.00","AudioJungle","Malaysia","Kuala Lumpur","Taman Keramat Permai","54200"
"2020-05-23 08:49:50 +1000","126582007","Author Fee","Author Fee for sale IVIP38107158","17473309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-05-23 08:49:50 +1000","126582007","Sale","Sad To Happy (Music Standard License)","17473309","IVIP38107158","28.00","","","","","","28.00","AudioJungle","Honduras","Select a state","Tegucigalpa","11101"
"2020-05-23 06:24:37 +1000","126575879","Author Fee","Author Fee for sale IVIP38105567","19290827","","4.38","","","","","","-4.38","AudioJungle","","","",""
"2020-05-23 06:24:37 +1000","126575879","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP38105567","35.00","","3.50","","","","31.50","AudioJungle","United States","New York","Port Washington","11050"
"2020-05-23 02:10:53 +1000","126561746","Author Fee","Author Fee for sale IVIP38101899","26375328","","0.63","","","","","","-0.63","AudioJungle","","","",""
"2020-05-23 02:10:53 +1000","126561746","Sale","Action Sport (Music Standard License)","26375328","IVIP38101899","5.00","","0.50","","","","4.50","AudioJungle","United States","Pennsylvania","Philadelphia","19128"
