Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
703,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,I'm Still Crying,.0038,33.34,01/09/2017,30/09/2017, , ,,00000010, ,Graham Plato,Kelly Bryan,Nigel Philip Lowis, ,2390398T,T0116576874,2390398T, ,452722,EUR, , , , , 
704,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,I'm Still Crying,.0044,33.34,01/11/2017,30/11/2017, , ,,00000012, ,Graham Plato,Kelly Bryan,Nigel Philip Lowis, ,2390398T,T0116576874,2390398T, ,455554,EUR, , , , , 
705,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,I'm Still Crying,.0033,33.34,01/07/2017,31/07/2017, , ,,00000009, ,Graham Plato,Kelly Bryan,Nigel Philip Lowis, ,2390398T,T0116576874,2390398T, ,452720,EUR, , , , , 
706,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,I'm Still Crying,.0029,33.34,01/08/2017,31/08/2017, , ,,00000008, ,Graham Plato,Kelly Bryan,Nigel Philip Lowis, ,2390398T,T0116576874,2390398T, ,452721,EUR, , , , , 
707,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,I'm Still Crying,.0019,33.34,01/10/2017,31/10/2017, , ,,00000005, ,Graham Plato,Kelly Bryan,Nigel Philip Lowis, ,2390398T,T0116576874,2390398T, ,455553,EUR, , , , , 
708,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,I'm Still Crying,.0136,33.34,01/10/2017,31/12/2017, , ,,00000001, ,Graham Plato,Kelly Bryan,Nigel Philip Lowis, ,2390398T,T0116576874,2390398T, ,455551,EUR, , , , , 
709,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,I'm Still Crying,.0022,33.34,01/10/2016,31/12/2016, , ,,00000010, ,Graham Plato,Kelly Bryan,Nigel Philip Lowis, ,2390398T,T0116576874,2390398T, ,446564,EUR, , , , , 
710,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,I'm Still Crying,.0091,33.34,01/10/2017,31/10/2017, , ,,00000040, ,Graham Plato,Kelly Bryan,Nigel Philip Lowis, ,2390398T,T0116576874,2390398T, ,446079,EUR, , , , , 
711,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,I'm Still Crying,.0097,33.34,01/11/2017,30/11/2017, , ,,00000042, ,Graham Plato,Kelly Bryan,Nigel Philip Lowis, ,2390398T,T0116576874,2390398T, ,455559,EUR, , , , , 
712,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,If I Knew You Then,.0118,50,01/06/2017,30/06/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,435128,GBP, , , , , 
713,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,If I Knew You Then,.0118,50,01/04/2017,30/04/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,435122,GBP, , , , , 
714,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0004,50,01/12/2017,31/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455900,EUR, , , , , 
715,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0004,50,01/07/2017,31/07/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,452547,EUR, , , , , 
716,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0003,50,01/10/2017,31/10/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455898,EUR, , , , , 
717,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0005,50,01/09/2017,30/09/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,452549,EUR, , , , , 
718,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0009,50,01/11/2017,30/11/2017, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455899,EUR, , , , , 
719,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0238,50,01/08/2017,31/08/2017, , ,,00000044, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,452721,EUR, , , , , 
720,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0239,50,01/12/2017,31/12/2017, , ,,00000042, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455555,EUR, , , , , 
721,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0193,50,01/09/2017,30/09/2017, , ,,00000034, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,452722,EUR, , , , , 
722,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.017,50,01/07/2017,31/07/2017, , ,,00000031, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,452720,EUR, , , , , 
723,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0253,50,01/10/2017,31/10/2017, , ,,00000046, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455553,EUR, , , , , 
724,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0271,50,01/11/2017,30/11/2017, , ,,00000049, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455554,EUR, , , , , 
725,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,If I Knew You Then,.0406,50,01/07/2017,30/09/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,446082,EUR, , , , , 
726,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0014,50,01/10/2016,31/12/2016, , ,,00000004, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,446564,EUR, , , , , 
727,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0061,50,01/10/2016,31/12/2016, , ,,00000018, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,446564,EUR, , , , , 
728,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0042,50,01/10/2016,31/12/2016, , ,,00000011, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,446562,EUR, , , , , 
729,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0004,50,01/10/2016,31/12/2016, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,446562,EUR, , , , , 
730,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.0277,50,01/10/2017,31/10/2017, , ,,00000127, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,446078,EUR, , , , , 
731,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.1062,50,01/11/2017,30/11/2017, , ,,00000306, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455559,EUR, , , , , 
732,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.027,50,01/11/2017,30/11/2017, , ,,00000120, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455558,EUR, , , , , 
733,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,If I Knew You Then,.1086,50,01/10/2017,31/10/2017, , ,,00000322, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,446079,EUR, , , , , 
734,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,If I Knew You Then,.1644,50,05/11/2017,02/12/2017, , ,,00000014, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455493,GBP, , , , , 
735,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,If I Knew You Then,.1994,50,01/10/2017,04/11/2017, , ,,00000017, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455496,GBP, , , , , 
736,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,If I Knew You Then,.1968,50,03/12/2017,30/12/2017, , ,,00000017, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455490,GBP, , , , , 
737,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,If I Knew You Then,.0118,50,01/10/2017,04/11/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455496,GBP, , , , , 
738,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,If I Knew You Then,.0117,50,05/11/2017,02/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455493,GBP, , , , , 
739,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,If I Knew You Then,.0115,50,03/12/2017,30/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455490,GBP, , , , , 
740,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,If I Knew You Then,.0445,50,05/11/2017,02/12/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455494,GBP, , , , , 
741,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,If I Knew You Then,.022,50,03/12/2017,30/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7132414X,T0114413829,7132414X, ,455491,GBP, , , , , 
742,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,Just Say You Love Me,.0002,33.33,01/07/2017,31/07/2017, , ,,00000001, ,Clifford David Masterson,Malachi Cush,Nigel Philip Lowis, ,3943936J,T0111375235,3943936J, ,452547,EUR, , , , , 
743,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Just Say You Love Me,.0012,33.33,01/11/2017,30/11/2017, , ,,00000003, ,Clifford David Masterson,Malachi Cush,Nigel Philip Lowis, ,3943936J,T0111375235,3943936J, ,455554,EUR, , , , , 
744,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Just Say You Love Me,.0034,33.33,01/10/2017,31/10/2017, , ,,00000009, ,Clifford David Masterson,Malachi Cush,Nigel Philip Lowis, ,3943936J,T0111375235,3943936J, ,455553,EUR, , , , , 
745,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Just Say You Love Me,.0019,33.33,01/09/2017,30/09/2017, , ,,00000005, ,Clifford David Masterson,Malachi Cush,Nigel Philip Lowis, ,3943936J,T0111375235,3943936J, ,452722,EUR, , , , , 
746,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Just Say You Love Me,.0019,33.33,01/12/2017,31/12/2017, , ,,00000005, ,Clifford David Masterson,Malachi Cush,Nigel Philip Lowis, ,3943936J,T0111375235,3943936J, ,455555,EUR, , , , , 
747,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Just Say You Love Me,.0041,33.33,01/07/2017,31/07/2017, , ,,00000011, ,Clifford David Masterson,Malachi Cush,Nigel Philip Lowis, ,3943936J,T0111375235,3943936J, ,452720,EUR, , , , , 
748,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Just Say You Love Me,.0018,33.33,01/08/2017,31/08/2017, , ,,00000005, ,Clifford David Masterson,Malachi Cush,Nigel Philip Lowis, ,3943936J,T0111375235,3943936J, ,452721,EUR, , , , , 
749,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Just Say You Love Me,.0088,33.33,03/12/2017,30/12/2017, , ,,00000001, ,Clifford David Masterson,Malachi Cush,Nigel Philip Lowis, ,3943936J,T0111375235,3943936J, ,455490,GBP, , , , , 
750,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Just Say You Love Me,.0118,33.33,05/11/2017,02/12/2017, , ,,00000001, ,Clifford David Masterson,Malachi Cush,Nigel Philip Lowis, ,3943936J,T0111375235,3943936J, ,455494,GBP, , , , , 
751,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,Keep Those Fires Burning,.0337,50,01/06/2017,30/06/2017, , ,,00000001, ,Marc R Staggers,Nigel Philip Lowis, , ,273071DR,T9205902892,273071DR, ,435132,GBP, , , , , 
752,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,Keep Those Fires Burning,.1012,50,01/04/2017,30/04/2017, , ,,00000003, ,Marc R Staggers,Nigel Philip Lowis, , ,273071DR,T9205902892,273071DR, ,435123,GBP, , , , , 
753,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,Keep Those Fires Burning,.0224,50,01/04/2017,30/04/2017, , ,,00000001, ,Marc R Staggers,Nigel Philip Lowis, , ,273071DR,T9205902892,273071DR, ,435123,GBP, , , , , 
754,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Keep Those Fires Burning,.0006,50,01/07/2017,31/07/2017, , ,,00000001, ,Marc R Staggers,Nigel Philip Lowis, , ,273071DR,T9205902892,273071DR, ,452720,EUR, , , , , 
755,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Keep Those Fires Burning,.0005,50,01/10/2017,31/10/2017, , ,,00000001, ,Marc R Staggers,Nigel Philip Lowis, , ,273071DR,T9205902892,273071DR, ,455553,EUR, , , , , 
756,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Single,Online, ,Keep Those Fires Burning,.0237,50,01/07/2017,30/09/2017, , ,,00000001, ,Marc R Staggers,Nigel Philip Lowis, , ,273071DR,T9205902892,273071DR, ,446083,EUR, , , , , 
757,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Keep Those Fires Burning,.0142,50,01/10/2017,31/10/2017, , ,,00000042, ,Marc R Staggers,Nigel Philip Lowis, , ,273071DR,T9205902892,273071DR, ,446079,EUR, , , , , 
758,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Keep Those Fires Burning,.0135,50,01/11/2017,30/11/2017, , ,,00000039, ,Marc R Staggers,Nigel Philip Lowis, , ,273071DR,T9205902892,273071DR, ,455559,EUR, , , , , 
759,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Keep Those Fires Burning,.0223,50,05/11/2017,02/12/2017, , ,,00000001, ,Marc R Staggers,Nigel Philip Lowis, , ,273071DR,T9205902892,273071DR, ,455494,GBP, , , , , 
760,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Keep Those Fires Burning,.0336,50,05/11/2017,02/12/2017, , ,,00000001, ,Marc R Staggers,Nigel Philip Lowis, , ,273071DR,T9205902892,273071DR, ,455494,GBP, , , , , 
761,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Let Me Be The One,.0005,50,01/07/2017,31/07/2017, , ,,00000001, ,Marc R Staggers,Nigel Philip Lowis, , ,254641GQ,T9201067494,254641GQ, ,452720,EUR, , , , , 
762,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Let Me Be The One,.0004,50,01/10/2017,31/10/2017, , ,,00000001, ,Marc R Staggers,Nigel Philip Lowis, , ,254641GQ,T9201067494,254641GQ, ,455553,EUR, , , , , 
763,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Let Me Be The One,.0004,50,01/10/2016,31/12/2016, , ,,00000001, ,Marc R Staggers,Nigel Philip Lowis, , ,254641GQ,T9201067494,254641GQ, ,446564,EUR, , , , , 
764,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Let Me Be The One,.0028,50,01/10/2016,31/12/2016, , ,,00000008, ,Marc R Staggers,Nigel Philip Lowis, , ,254641GQ,T9201067494,254641GQ, ,446564,EUR, , , , , 
765,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Let Me Be The One,.0004,50,01/10/2016,31/12/2016, , ,,00000001, ,Marc R Staggers,Nigel Philip Lowis, , ,254641GQ,T9201067494,254641GQ, ,446562,EUR, , , , , 
766,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Let Me Be The One,.022,50,03/12/2017,30/12/2017, , ,,00000001, ,Marc R Staggers,Nigel Philip Lowis, , ,254641GQ,T9201067494,254641GQ, ,455491,GBP, , , , , 
767,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Let Me Be The One,.0993,50,03/12/2017,30/12/2017, , ,,00000003, ,Marc R Staggers,Nigel Philip Lowis, , ,254641GQ,T9201067494,254641GQ, ,455491,GBP, , , , , 
768,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Let's Go All The Way,.0004,50,01/07/2017,31/07/2017, , ,,00000001, ,Graham Plato,Nigel Philip Lowis, , ,7888669L,T0115282502,7888669L, ,452720,EUR, , , , , 
769,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Let's Go All The Way,.0005,50,01/08/2017,31/08/2017, , ,,00000001, ,Graham Plato,Nigel Philip Lowis, , ,7888669L,T0115282502,7888669L, ,452721,EUR, , , , , 
770,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Let's Go All The Way,.0006,50,01/12/2017,31/12/2017, , ,,00000001, ,Graham Plato,Nigel Philip Lowis, , ,7888669L,T0115282502,7888669L, ,455555,EUR, , , , , 
771,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,Living For The Weekend,.0058,33.34,01/05/2017,31/05/2017, , ,,00000001, ,David Morales,Dina Carroll,Nigel Philip Lowis, ,7588007L,T0709135181,7588007L, ,435124,GBP, , , , , 
772,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,Living For The Weekend,.0117,33.34,01/04/2017,30/04/2017, , ,,00000002, ,David Morales,Dina Carroll,Nigel Philip Lowis, ,7588007L,T0709135181,7588007L, ,435122,GBP, , , , , 
773,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,Living For The Weekend,.0149,33.34,01/05/2017,31/05/2017, , ,,00000001, ,David Morales,Dina Carroll,Nigel Philip Lowis, ,7588007L,T0709135181,7588007L, ,435126,GBP, , , , , 
