Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
4397,00618760530,P,2019121,Greek (AUTODIA) G&B,Overseas, ,Read All About It (Part Iii),.02,15,01/01/2018,31/12/2018,SKAI TV (ATHINA), ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4398,00618760530,P,2019121,Hallam FM Non Peak Main,Radio, ,Read All About It (Part Iii),.18,15,05/09/2019,05/09/2019, ,Hallam FM,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4399,00618760530,P,2019121,Hallam FM Non Peak Main,Radio, ,Read All About It (Part Iii),.18,15,23/09/2019,23/09/2019, ,Hallam FM,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4400,00618760530,P,2019121,High Peak Radio High Peak Main,Radio, ,Read All About It (Part Iii),.01,15,25/09/2019,25/09/2019, ,High Peak Radio,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4401,00618760530,P,2019121,High Peak Radio High Peak Main,Radio, ,Read All About It (Part Iii),.01,15,15/09/2019,15/09/2019, ,High Peak Radio,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4402,00618760530,P,2019121,High Peak Radio Low Peak Mains,Radio, ,Read All About It (Part Iii),.01,15,07/09/2019,07/09/2019, ,High Peak Radio,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4403,00618760530,P,2019121,High Peak Radio Low Peak Mains,Radio, ,Read All About It (Part Iii),.01,15,26/09/2019,26/09/2019, ,High Peak Radio,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4404,00618760530,P,2019121,High Peak Radio Low Peak Mains,Radio, ,Read All About It (Part Iii),.01,15,12/09/2019,12/09/2019, ,High Peak Radio,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4405,00618760530,P,2019121,High Peak Radio Non Peak Main,Radio, ,Read All About It (Part Iii),.01,15,22/09/2019,22/09/2019, ,High Peak Radio,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4406,00618760530,P,2019121,High Peak Radio Non Peak Main,Radio, ,Read All About It (Part Iii),.01,15,18/09/2019,18/09/2019, ,High Peak Radio,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4407,00618760530,P,2019121,High Peak Radio Non Peak Main,Radio, ,Read All About It (Part Iii),.01,15,10/09/2019,10/09/2019, ,High Peak Radio,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4408,00618760530,P,2019121,High Peak Radio Non Peak Main,Radio, ,Read All About It (Part Iii),.01,15,01/09/2019,01/09/2019, ,High Peak Radio,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4409,00618760530,P,2019121,Hungarian (ARTISJUS) General & Broadcasting,Overseas, ,Read All About It (Part Iii),.05,15,01/01/2018,31/12/2018,MEDIASZOLGALTATAS-TAMOGATO ES, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4410,00618760530,P,2019121,Hungarian (ARTISJUS) Private Copying,Overseas, ,Read All About It (Part Iii),.19,15,01/01/2018,31/12/2018,VIACOM KFT., ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4411,00618760530,P,2019121,Hungarian (ARTISJUS) Private Copying,Overseas, ,Read All About It (Part Iii),.01,15,01/01/2018,31/12/2018,KISBIRO KFT., ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4412,00618760530,P,2019121,Hungarian (ARTISJUS) Private Copying,Overseas, ,Read All About It (Part Iii),.38,15,01/01/2018,31/12/2018,KREDIT HOLDING KFT., ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4413,00618760530,P,2019121,Hungarian (ARTISJUS) Private Copying,Overseas, ,Read All About It (Part Iii),.08,15,01/01/2018,31/12/2018,MEDIASZOLGALTATAS-TAMOGATO ES, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4414,00618760530,P,2019121,Hungarian (ARTISJUS) Private Copying,Overseas, ,Read All About It (Part Iii),.01,15,01/01/2018,31/12/2018,RADIO 8 KORMEND KFT., ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4415,00618760530,P,2019121,Hungarian (ARTISJUS) Private Copying,Overseas, ,Read All About It (Part Iii),.09,15,01/01/2018,31/12/2018,RADIO 96.3 KFT.*, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4416,00618760530,P,2019121,Hungarian (ARTISJUS) Private Copying,Overseas, ,Read All About It (Part Iii),.54,15,01/01/2018,31/12/2018,VESZPREM RADIO KFT., ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4417,00618760530,P,2019121,Ipswich 102 Non Peak Main,Radio, ,Read All About It (Part Iii),.65,15,05/08/2019,05/08/2019, ,Ipswich 102 Commercials,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4418,00618760530,P,2019121,Irish (IMRO) General,Overseas, ,Read All About It (Part Iii),.23,15,01/01/2019,01/06/2019,DISCOS: IRISH A, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4419,00618760530,P,2019121,Israeli (ACUM) Online,Overseas, ,Read All About It (Part Iii),.69,15,01/01/2018,01/12/2018,ONLINE PIANIST/, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4420,00618760530,P,2019121,Italian (SIAE) General & Broadcasting,Overseas, ,Read All About It (Part Iii),.87,15,01/07/2018,31/12/2018,RAI RADIO TRASMISSIONI VARIE, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4421,00618760530,P,2019121,Italian (SIAE) General & Broadcasting,Overseas, ,Read All About It (Part Iii),.79,15,01/01/2018,30/06/2018,SCENA, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4422,00618760530,P,2019121,Italian (SIAE) General & Broadcasting,Overseas, ,Read All About It (Part Iii),.06,15,01/01/2018,30/06/2018,SCENA, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4423,00618760530,P,2019121,Italian (SIAE) General & Broadcasting,Overseas, ,Read All About It (Part Iii),.36,15,01/01/2018,30/06/2018,SFILATE, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4424,00618760530,P,2019121,Italian (SIAE) Online,Overseas, ,Read All About It (Part Iii),.01,15,01/07/2018,31/12/2018,TIM, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4425,00618760530,P,2019121,Italian (SIAE) Online,Overseas, ,Read All About It (Part Iii),.01,15,01/07/2018,31/12/2018,TIM, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4426,00618760530,P,2019121,Japanese (JASRAC) General & Broadcasting,Overseas, ,Read All About It (Part Iii),.12,15,01/04/2018,30/06/2019,UNKNOWN, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4427,00618760530,P,2019121,Japanese (JASRAC) General & Broadcasting,Overseas, ,Read All About It (Part Iii),.17,15,01/04/2018,30/06/2019,UNKNOWN, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4428,00618760530,P,2019121,Japanese (JASRAC) Online,Overseas, ,Read All About It (Part Iii),.03,15,01/04/2018,30/06/2019,APPLE MUSIC, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4429,00618760530,P,2019121,Japanese (JASRAC) Online,Overseas, ,Read All About It (Part Iii),.01,15,01/04/2018,30/06/2019,ITUNES(DL2), ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4430,00618760530,P,2019121,Japanese (JASRAC) Online,Overseas, ,Read All About It (Part Iii),.04,15,01/04/2018,30/06/2019,SPOTIFY(AD-SUPPORTED), ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4431,00618760530,P,2019121,Japanese (JASRAC) Online,Overseas, ,Read All About It (Part Iii),.62,15,01/04/2018,30/06/2019,SPOTIFY(SUBSCRIPTION), ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4432,00618760530,P,2019121,Japanese (JASRAC) Online,Overseas, ,Read All About It (Part Iii),.09,15,01/04/2018,30/06/2019,UNKNOWN, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4433,00618760530,P,2019121,Japanese (JASRAC) Online,Overseas, ,Read All About It (Part Iii),.16,15,01/04/2018,30/06/2019,UNKNOWN, ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4434,00618760530,P,2019121,Jukeboxes Soundnet,Other Featured Recorded, ,Read All About It (Part Iii),.55,15,01/09/2019,30/09/2019, ,Jukeboxes Soundnet,,00000251,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4435,00618760530,P,2019121,KCFM High Peak Main,Radio, ,Read All About It (Part Iii),.06,15,15/09/2019,15/09/2019, ,KCFM 99.8,,00000001,265,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4436,00618760530,P,2019121,KCFM Low Peak Mains,Radio, ,Read All About It (Part Iii),.05,15,02/09/2019,02/09/2019, ,KCFM 99.8,,00000001,282,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4437,00618760530,P,2019121,KCFM Low Peak Mains,Radio, ,Read All About It (Part Iii),.05,15,05/09/2019,05/09/2019, ,KCFM 99.8,,00000001,266,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4438,00618760530,P,2019121,KCFM Low Peak Mains,Radio, ,Read All About It (Part Iii),.05,15,19/09/2019,19/09/2019, ,KCFM 99.8,,00000001,276,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4439,00618760530,P,2019121,KCFM Low Peak Mains,Radio, ,Read All About It (Part Iii),.05,15,21/09/2019,21/09/2019, ,KCFM 99.8,,00000001,275,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4440,00618760530,P,2019121,KCFM Low Peak Mains,Radio, ,Read All About It (Part Iii),.05,15,26/09/2019,26/09/2019, ,KCFM 99.8,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4441,00618760530,P,2019121,KCFM Low Peak Mains,Radio, ,Read All About It (Part Iii),.05,15,08/09/2019,08/09/2019, ,KCFM 99.8,,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4442,00618760530,P,2019121,KCFM Non Peak Main,Radio, ,Read All About It (Part Iii),.04,15,24/09/2019,24/09/2019, ,KCFM 99.8,,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4443,00618760530,P,2019121,KCFM Non Peak Main,Radio, ,Read All About It (Part Iii),.04,15,16/09/2019,16/09/2019, ,KCFM 99.8,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4444,00618760530,P,2019121,KCFM Non Peak Main,Radio, ,Read All About It (Part Iii),.04,15,03/09/2019,03/09/2019, ,KCFM 99.8,,00000001,276,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4445,00618760530,P,2019121,KCFM Non Peak Main,Radio, ,Read All About It (Part Iii),.04,15,11/09/2019,11/09/2019, ,KCFM 99.8,,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4446,00618760530,P,2019121,KCFM Non Peak Main,Radio, ,Read All About It (Part Iii),.04,15,22/09/2019,22/09/2019, ,KCFM 99.8,,00000001,276,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4447,00618760530,P,2019121,KLFM 96.7 High Peak Main,Radio, ,Read All About It (Part Iii),.06,15,06/09/2019,06/09/2019, ,KL.FM 96.7,,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4448,00618760530,P,2019121,Key 103 FM Non Peak Main,Radio, ,Read All About It (Part Iii),.19,15,05/09/2019,05/09/2019, ,Key 103,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4449,00618760530,P,2019121,Key 103 FM Non Peak Main,Radio, ,Read All About It (Part Iii),.2,15,23/09/2019,23/09/2019, ,Key 103,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4450,00618760530,P,2019121,Kingdom FM Non Peak Main,Radio, ,Read All About It (Part Iii),.04,15,29/09/2019,29/09/2019, ,Kingdom FM 95.2 - 96.1,,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4451,00618760530,P,2019121,Kingdom FM Non Peak Main,Radio, ,Read All About It (Part Iii),.04,15,16/09/2019,16/09/2019, ,Kingdom FM 95.2 - 96.1,,00000001,275,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4452,00618760530,P,2019121,Latvian (AKKA/LAA) General & Broadcasting,Overseas, ,Read All About It (Part Iii),.02,15,01/06/2019,01/08/2019, , ,, , ,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4453,00618760530,P,2019121,Lincs FM Non Peak Main,Radio, ,Read All About It (Part Iii),.13,15,02/09/2019,02/09/2019, ,Lincs FM 102.2,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4454,00618760530,P,2019121,MFR (Moray Firth) FM Non Peak Main,Radio, ,Read All About It (Part Iii),.04,15,23/09/2019,23/09/2019, ,MFR (97.4-102.8 FM Highlands Moray & Aberdeenshire),,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4455,00618760530,P,2019121,MSB2B - Headland Entertainment Ltd - Online,Online, ,Read All About It (Part Iii),.06,15,16/05/2019,16/05/2019,Read All About It Pt3  ,MSB2B - Headland Entertainment Ltd ¿ Online,7273670180,00000036,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4456,00618760530,P,2019121,MSB2B - Headland Entertainment Ltd - Online,Online, ,Read All About It (Part Iii),.02,15,16/05/2019,16/05/2019,Read All About It Pt3  ,MSB2B - Headland Entertainment Ltd ¿ Online,7273670180,00000014,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4457,00618760530,P,2019121,MSB2B - Imagesound Plc - Online,Online, ,Read All About It (Part Iii),.01,15,14/02/2019,14/02/2019,Read All About It (Shoby House Rework)  ,MSB2B - Imagesound Plc ¿ Online,7732365508,00000011,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4458,00618760530,P,2019121,MSB2B - Kaleidovision Ltd - Online,Online, ,Read All About It (Part Iii),.01,15,15/08/2018,15/08/2018,Read All About It Pt Iii  ,MSB2B - Kaleidovision Ltd - Online,5892853481,00000003,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4459,00618760530,P,2019121,MSB2B - Kaleidovision Ltd - Online,Online, ,Read All About It (Part Iii),.01,15,15/11/2018,15/11/2018,Read All About It Pt Iii  ,MSB2B - Kaleidovision Ltd - Online,5892853481,00000001,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4460,00618760530,P,2019121,Magic 105.4 High Peak Main,Radio, ,Read All About It (Part Iii),.6,15,05/09/2019,05/09/2019, ,Magic 105.4 (Greater London),,00000001,184,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4461,00618760530,P,2019121,Magic 105.4 High Peak Main,Radio, ,Read All About It (Part Iii),.6,15,25/09/2019,25/09/2019, ,Magic 105.4 (Greater London),,00000001,184,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4462,00618760530,P,2019121,Magic 105.4 Low Peak Mains,Radio, ,Read All About It (Part Iii),.51,15,19/09/2019,19/09/2019, ,Magic 105.4 (Greater London),,00000001,184,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4463,00618760530,P,2019121,Magic 105.4 Non Peak Main,Radio, ,Read All About It (Part Iii),.42,15,15/09/2019,15/09/2019, ,Magic 105.4 (Greater London),,00000001,187,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4464,00618760530,P,2019121,Magic 105.4 Non Peak Main,Radio, ,Read All About It (Part Iii),.42,15,22/09/2019,22/09/2019, ,Magic 105.4 (Greater London),,00000001,188,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4465,00618760530,P,2019121,Magic 105.4 Non Peak Main,Radio, ,Read All About It (Part Iii),.41,15,29/09/2019,29/09/2019, ,Magic 105.4 (Greater London),,00000001,186,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4466,00618760530,P,2019121,Magic 105.4 Non Peak Main,Radio, ,Read All About It (Part Iii),.41,15,01/09/2019,01/09/2019, ,Magic 105.4 (Greater London),,00000001,184,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4467,00618760530,P,2019121,Magic 105.4 Non Peak Main,Radio, ,Read All About It (Part Iii),.48,15,03/09/2019,03/09/2019, ,Magic 105.4 (Greater London),,00000001,214,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
4468,00618760530,P,2019121,Magic 105.4 Non Peak Main,Radio, ,Read All About It (Part Iii),.41,15,07/09/2019,07/09/2019, ,Magic 105.4 (Greater London),,00000001,185,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,099131BM,T9126799799,099131BM, , , , , , , , 
