WRITERS,SOURCE,TERRITORY,REVENUE_TYPE,USAGE,SONG_ID,SONG_TITLE,NOTES,CONFIG,SELECTION,UNITS,BEG_PER,End_PER,AMOUNT_RECEIVED,SHARE,ROYALTY_AMT
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V YOUTUBE VOD   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",1.924170,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V YOUTUBE VOD   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",1.924170,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/18/2018","","",0,"07/01/2018","09/30/2018",1.900830,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/18/2018","","",0,"07/01/2018","09/30/2018",1.900830,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 7/15/2018","","",0,"07/01/2018","09/30/2018",1.900270,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V HULU ADDL FEES 1Q2013-2Q2018   Production: NEW GUY - 6/30/2018","","",0,"07/01/2018","09/30/2018",1.884460,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V AMAZON PRIME VOD ADDL FEES 1Q17 2Q18   Production: URBAN COWBOY (1980) - 1/16/2017","","",0,"07/01/2018","09/30/2018",2.597960,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V AMAZON PRIME VOD ADDL FEES 1Q17 2Q18   Production: URBAN COWBOY (1980) - 1/16/2017","","",0,"07/01/2018","09/30/2018",2.597960,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V HULU ADDL FEES 1Q2013-2Q2018   Production: URBAN COWBOY (1980) - 10/28/2016","","",0,"07/01/2018","09/30/2018",1.755560,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V HULU ADDL FEES 1Q2013-2Q2018   Production: URBAN COWBOY (1980) - 10/28/2016","","",0,"07/01/2018","09/30/2018",1.755560,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V AMAZON PRIME VOD ADDL FEES 1Q17 2Q18   Production: URBAN COWBOY (1980) - 1/16/2017","","",0,"07/01/2018","09/30/2018",1.732030,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V MICROSOFT TV 1Q17-3Q18 PERFORMANCES   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",1.713990,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V MICROSOFT TV 1Q17-3Q18 PERFORMANCES   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",1.713990,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-IS General - Internet Interactive Self-Representing RHAPSODY","","",0,"07/01/2018","09/30/2018",1.688890,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-IS General - Internet Interactive Self-Representing RHAPSODY","","",0,"07/01/2018","09/30/2018",1.688890,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AM Internet Audio and Music Videos YOUTUBE PREMIUM","","",0,"07/01/2018","09/30/2018",1.618670,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AM Internet Audio and Music Videos YOUTUBE PREMIUM","","",0,"07/01/2018","09/30/2018",1.618670,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V HULU ADDL FEES 1Q2013-2Q2018   Production: URBAN COWBOY (1980) - 10/28/2016","","",0,"07/01/2018","09/30/2018",1.560540,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V YOUTUBE VOD   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",1.560170,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/18/2018","","",0,"07/01/2018","09/30/2018",1.541200,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V MICROSOFT TV 1Q17-3Q18 PERFORMANCES   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",1.056950,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V MICROSOFT TV 1Q17-3Q18 PERFORMANCES   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",1.056950,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/8/2018","","",0,"07/01/2018","09/30/2018",1.027460,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/20/2018","","",0,"07/01/2018","09/30/2018",1.027460,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-IS General - Internet Interactive Self-Representing SPOTIR","","",0,"07/01/2018","09/30/2018",1.009410,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-IS General - Internet Interactive Self-Representing SPOTIR","","",0,"07/01/2018","09/30/2018",1.009410,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/9/2018","","",0,"07/01/2018","09/30/2018",.978550,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/24/2018","","",0,"07/01/2018","09/30/2018",.978550,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/29/2018","","",0,"07/01/2018","09/30/2018",.978550,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/25/2018","","",0,"07/01/2018","09/30/2018",.978550,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",.978550,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V AMAZON VIDEO ON DEMAND   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",.977620,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V HULU ADDL FEES 1Q2013-2Q2018   Production: URBAN COWBOY (1980) - 10/28/2016","","",0,"07/01/2018","09/30/2018",.962270,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AM Internet Audio and Music Videos Google Play Music","","",0,"07/01/2018","09/30/2018",.956420,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AM Internet Audio and Music Videos Google Play Music","","",0,"07/01/2018","09/30/2018",.956420,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/8/2018","","",0,"07/01/2018","09/30/2018",.949620,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/20/2018","","",0,"07/01/2018","09/30/2018",.949620,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/8/2018","","",0,"07/01/2018","09/30/2018",.949620,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/20/2018","","",0,"07/01/2018","09/30/2018",.949620,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/9/2018","","",0,"07/01/2018","09/30/2018",.905630,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/24/2018","","",0,"07/01/2018","09/30/2018",.905630,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/29/2018","","",0,"07/01/2018","09/30/2018",.905630,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/25/2018","","",0,"07/01/2018","09/30/2018",.905630,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",.905630,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/9/2018","","",0,"07/01/2018","09/30/2018",.905630,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/24/2018","","",0,"07/01/2018","09/30/2018",.905630,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/29/2018","","",0,"07/01/2018","09/30/2018",.905630,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/25/2018","","",0,"07/01/2018","09/30/2018",.905630,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",.905630,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V AMAZON VIDEO ON DEMAND   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",.904330,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V AMAZON VIDEO ON DEMAND   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",.904330,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V MICROSOFT TV 1Q17-3Q18 PERFORMANCES   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",1.142690,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-IS General - Internet Interactive Self-Representing RHAPSODY","","",0,"07/01/2018","09/30/2018",1.126040,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/5/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/30/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/9/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/24/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/29/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/1/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/2/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/14/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/26/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/25/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/5/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/30/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/9/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/24/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 8/29/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/1/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/2/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/14/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/26/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/25/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: TV-CA TV - Cable    Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",1.100840,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V AMAZON VIDEO ON DEMAND   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",1.099820,.000000,.000000
"WANDA MALLETTE\BOB MORRISON\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","LOOKINGFOR24","LOOKING FOR LOVE (REVERTED - FOR ALL USES AFTER 7/24/2014)","Use: GN-AV General - Internet A/V AMAZON VIDEO ON DEMAND   Production: URBAN COWBOY (1980) - 9/30/2018","","",0,"07/01/2018","09/30/2018",1.099820,.000000,.000000
